pub,topic_code,topic_name,country,is_cn,year,func,scene,princ,in_degree
CN115562491B,G06F3,输入输出装置,中国,1,2022,差异动作的多阶段任务|强化阶段|检索阶段|编码阶段,脑机接口|运动想象,差异动作的多阶段任务显化了MI中动作因素对脑电产生的影响,0.0
CN120067843A,G06F18,模式识别,中国,1,2025,交互式强化学习|位置感知增强模块|分类器训练|提取多尺度浅层局部特征|特征融合|精细化特征长程依赖与局部关联|聚合感知增强卷积Transformer网络,EEG信号解码技术领域,位置感知增强|聚合感知增强|长程依赖与局部关联精细化,1.0
KR100740881B1,A61B5,身体诊断测量,韩国,0,2005,同步|对齐|快速傅里叶逆变换,EEG分析系统,基于代码对准信息同步数据|将特性信息值转换成对齐码值,1.0
US4495950A,A61B5,身体诊断测量,美国,0,1983,信号处理器计算幅度和比率的变化|数据传输到远程终端|矩阵同步器系统|矩阵计算,军事和海军基地|军事行动区|家庭|工厂|民用医院|现场|私人医生办公室,QREEG信号组合|同步丢失或偏差检测|经典EEG-EKG配置的知识和专长,56.0
CN112451833A,A61M21,精神治疗装置,中国,1,2020,判断驾驶状态|提取慢波频段信号|脑电信号预处理|计算慢波复杂度|计算慢波平均功率谱,驾驶疲劳检测缓解,慢波平均功率谱和复杂度的变化判断驾驶状态,5.0
US9149214B2,A61B5,身体诊断测量,美国,0,2012,参考数据库确定要呈现的单音节语音|比较峰值潜伏期与参考潜伏期|测量用户的脑电图信号,,从语音呈现起始点起50毫秒至350毫秒范围内的脑电图信号负成分的峰值潜伏期|脑电图负成分的参考潜伏期与语音对应,20.0
US9241226B2,H04R23,特殊换能器,美国,0,2013,参考事件相关电位特征量值与不舒适阈值之间的预定关系|呈现第一声音和第二声音|提取事件相关电位的特征量|测量脑电图信号,助听器调整,事件相关电位特征与不舒适阈值关系,0.0
CN115758113A,G06F18,模式识别,中国,1,2022,分类|单试次脑电信号建模|时空相似性度量|潜伏期估计|特征提取,基于脑电信号的目标检测技术|快速序列视觉呈现脑-机接口系统,事件相关电位增强|时空相似性度量,1.0
US9117124B2,G06K9,图像识别,美国,0,2014,呈现视觉刺激|比较振幅|测量脑电图信号|设定判定阈值,驾驶,事件相关电位|事件相关电位的振幅比较,2.0
US8849391B2,A61B5,身体诊断测量,美国,0,2011,基于正负成分存在/不存在的确定结果进行评估|确定事件相关电位的正分量存在/不存在|确定事件相关电位的负分量存在/不存在,语音清晰度评估,事件相关电位正负成分,3.0
CN103189001B,A61B10,采样及活体检查,中国,1,2012,呈现影像|在影像亮度变化量超过阈值时不呈现听觉刺激|排定听觉刺激呈现定时|脑电图测量,听觉评价,在亮度变化超过阈值的时间范围内避免听觉刺激，以减少干扰|影像亮度变化影响清醒度，进而影响听觉事件相关电位,0.0
US20110152708A1,A61B5,身体诊断测量,美国,0,2011,参考保留多个单音节语音的语音数据库确定要呈现的语音|呈现听觉刺激|基于特征分量检测结果确定用户是否理解语音|检测事件相关电位的特征分量|测量脑电图信号,,事件相关电位|特征分量,15.0
US20110279676A1,H04N7,电视系统,美国,0,2011,呈现视觉刺激|比较确定阈值和事件相关电位的幅度|测量脑电图信号|阈值判断,驾驶,事件相关电位,43.0
US20120072213A1,G10L15,语音识别,美国,0,2011,呈现影像|基于正分量和负分量的存在/不存在进行评估|测量脑电图信号|确定事件相关电位的正分量存在/不存在|确定事件相关电位的负分量存在/不存在,语音清晰度评估,事件相关电位|事件相关电位正负成分,7.0
US20130266163A1,H04R25,助听器,美国,0,2013,参考事件相关电位特征量值与不舒适阈值之间的预定关系|呈现第一声音和第二声音|提取事件相关电位的特征量|测量脑电图信号,助听器调节,事件相关电位特征与不舒适阈值关系,25.0
US8730326B2,H04N7,电视系统,美国,0,2011,呈现视觉刺激|比较确定阈值和事件相关电位幅度|测量脑电图信号|阈值判断,驾驶,事件相关电位,8.0
CN103189001A,A61B10,采样及活体检查,中国,1,2012,呈现听觉刺激|呈现影像|排定听觉刺激的呈现定时|根据影像亮度变化量控制听觉刺激呈现|获取事件相关电位,听觉评价,当所输出的影像的亮度变化量超过规定的阈值时，在以超过规定阈值的时刻为起点而被确定的第二时间范围期间不呈现听觉刺激,1.0
WO2011155196A1,A61B5,身体诊断测量,世界知识产权组织,0,2011,参照语音声音数据库保持的多个monosyllabic语音声音以确定语音声音呈现monosyllables|测量脑电图信号|确定事件相关电位的正分量存在/不存在|确定事件相关电位的负分量存在/不存在|顺序呈现确定语音声音作为听觉刺激,助听器选择|药物,事件相关电位成分与语音感知,6.0
CN115349874A,A61B5,身体诊断测量,中国,1,2022,多粒度信息提取网络|特征提取|预处理,快速序列视觉呈现实验,多粒度信息作为先验知识融入到神经网络设计中,7.0
US20040073129A1,A61B5,身体诊断测量,美国,0,2002,PWM信号控制呈现的时间尺度|基于对EEG数据的分析实现复杂反馈呈现和控制功能|安装在插入耳机上的插座中的刚性结构中|导电织物或导电橡胶材料|柔性电极和/或无线发射器|根据感测到的大脑活动或左右大脑活动之间的同步性来调整播放速率,时间缩放演示,左右大脑活动之间的同步性,196.0
US20130039498A1,H04R29,换能器测试,美国,0,2012,参考数据库确定要呈现的单音节语音|比较峰值等待时间与参考等待时间|测量脑电图信号,,脑电图负成分的峰值等待时间与烦恼度相关,29.0
US2020205741A1,A61B5,身体诊断测量,美国,0,2019,向患者呈现内容|提供特征输入给机器学习模型|测量脑电图信号|确定焦虑症状可能性|识别脑波信号,刺激呈现系统|用户计算设备显示,机器学习模型,0.0
US2020205711A1,A61B5,身体诊断测量,美国,0,2019,机器学习模型,神经诊断,脑电波信号代表患者对内容的反应,0.0
JP2010015584A,G06F3,输入输出装置,日本,0,2009,基于事件相关电位的P200分量指定呈现视觉刺激的仪器|通过N100分量确定用户注意到视觉刺激,脑波接口系统,N100分量|P200分量,18.0
CN103077206A,G06F17,数据处理,中国,1,2012,ERP检测分析|呈现影像|放大及数字化处理|采集原始脑电信号,图片语义分类搜索,不同语义图片产生不同脑电信号|事件相关电位,13.0
WO2020139972A1,A61B5,身体诊断测量,世界知识产权组织,0,2019,从脑电波传感器获得脑电信号|将第一脑电波信号作为输入特征提供给机器学习模型|识别与第一脑系统相关联的第一脑电波信号,刺激呈现系统|用户计算设备,机器学习模型,3.0
CN102469961A,A61B5,身体诊断测量,中国,1,2011,呈现语音控制|测量脑波信号|确定事件相关电位的正分量存在/不存在|确定事件相关电位的负分量存在/不存在|确定语音可辨别性|输出语音,语音清晰度评价,事件相关电位正负成分,7.0
JP2022121968A,G06F3,输入输出装置,日本,0,2021,估计要由用户输入的句子|分析事件相关电位|判断用户想要输入的组成单词|将构成多个句子选择的构成单词按每个句子选择的顺序分类|提出多个句子选择|逐个顺序地呈现组成词,句子输入装置|文本输入,事件相关电位反映用户意图,0.0
JP3993882B2,G06F3,输入输出装置,日本,0,2005,事件相关电位检测|操作消除部指令,机器|电器控制,在操作内容呈现后约150MS到600ms的时间点检测事件相关电位的存在或不存在,2.0
US20110071828A1,G10L25,语音处理,美国,0,2010,呈现字符|呈现影像|检测意外信号|测量脑电图信号|确定语音可辨别性,,意外信号表示在向用户呈现字符的时间点之后的600ms±100ms处的正分量,4.0
US2021196173A1,A61B5,身体诊断测量,美国,0,2021,检测脑活动|确定精神状态|自动修改娱乐选择列表|自动呈现生活/工作背景|自动跟踪健康状况,娱乐|生活/工作背景,脑机接口,0.0
US11006878B2,A61B5,身体诊断测量,美国,0,2020,检测脑活动|确定精神状态|自动修改娱乐选择列表|自动呈现生活/工作背景|自动跟踪健康状况,娱乐|生活/工作背景,脑机接口,57.0
EP3946013A1,A61B5,身体诊断测量,欧洲专利局,0,2020,检测用户的大脑活动|确定精神状态|自动修改娱乐选择列表|自动呈现生活/工作背景|跟踪健康状况,娱乐|生活/工作背景,脑机接口,0.0
WO2020205870A1,A61B5,身体诊断测量,世界知识产权组织,0,2020,检测用户的大脑活动|确定精神状态|自动修改娱乐选择列表|自动呈现生活/工作情境|自动跟踪用户的健康状况,娱乐|生活/工作情境,脑机接口,2.0
US2020315510A1,A61B5,身体诊断测量,美国,0,2020,修改娱乐选择列表|检测脑活动|确定精神状态|自动呈现生活/工作背景|跟踪健康状况,娱乐|生活/工作背景,脑机接口,0.0
CA3134153A1,A61B5,身体诊断测量,加拿大,0,2020,检测用户的大脑活动|确定精神状态|自动修改娱乐选择列表|自动呈现生活/工作背景|自动跟踪用户的健康状况,娱乐|生活/工作背景,脑机接口,1.0
AU2020252190A1,A61B5,身体诊断测量,澳大利亚,0,2020,检测脑活动|自动修改娱乐选择列表|自动呈现生活/工作背景|自动跟踪健康状况,娱乐|生活/工作背景,脑机接口,0.0
US62829124P0,,,美国,0,2019,检测用户的大脑活动|确定精神状态|自动修改娱乐选择列表|自动呈现生活/工作背景|自动跟踪用户的健康状况,娱乐|生活/工作上下文,脑机接口,1.0
CN113677259A,A61B5,身体诊断测量,中国,1,2020,修改娱乐选择列表|探测用户的大脑活动|确定用户的心理状态|自动呈现生活/工作情境|跟踪健康状况,娱乐选择呈现|生活/工作情境,基于所确定的心理状态,0.0
JP2022530745A,A61B5,身体诊断测量,日本,0,2020,检测神经信号|自动修改娱乐选择列表|自动呈现生活/工作背景|自动跟踪健康状况,娱乐|生活/工作上下文,脑机接口,0.0
CN111671418B,A61B5,身体诊断测量,中国,1,2020,判断脑电信号是否符合刺激接收预期|呈现刺激|实时采集脑电信号|截取标记后的脑电信号，累加平均|标记刺激对应的脑电信号,事件相关电位采集,脑工作状态与刺激接收预期,0.0
CN111671418A,A61B5,身体诊断测量,中国,1,2020,判断脑电信号是否符合刺激接收预期|呈现刺激|实时采集脑电信号|截取标记后的脑电信号，累加平均|标记刺激对应的脑电信号,事件相关电位采集,脑工作状态与刺激接收预期,3.0
IN202641043107A,G06N3,神经网络,印度,0,2026,实时适应|意图解码|模块化AI架构|用户偏好适应|神经信号处理,假肢|康复|辅助技术,上下文敏感|代理型人工智能|动态交互|安全策略约束,0.0
CN120873793A,G06F18,模式识别,中国,1,2025,CNN+BiLSTM+Attention|个性化适应机制|分级预警机制|多模态信息融合|数据同步|数据收集|时序特征提取|模态特定特征提取|注意力机制|滤波|特征提取|特征融合|轻量化方法|预处理|预测,车载晕动预警系统|车辆舒适性控制,个性化适应机制|分级预警机制|多模态融合深度学习,4.0
CN114343573B,A61B5,身体诊断测量,中国,1,2021,个性化游戏训练|脑功能动态监控|自适应多任务训练分配|非侵入式脑刺激,药物成瘾患者的康复治疗,神经认知功能训练|神经调控方法,0.0
IN202041026123A,A61B50,手术器械容器,印度,0,2020,DTCWT（双树复小波变换）|FFNN（前馈神经网络）分类器|信号处理算法|时频域特征提取算法|机器学习技术|脉动阵列FPGA实现架构,人机交互(HCI)|人机界面(HMI)|新冠疫情期间医务人员、一线工作人员和普通人群的精神症状监测|脑机接口(BCI),复杂小波特征|小波变换|时频域分析|深度学习特征分类,0.0
CN1850308A,A61M21,精神治疗装置,中国,1,2006,交替播放调制的音频信号|制定左右声道短声交互刺激的周期和工作频率|将输入音频信号分离成为主、辅声道|按交互工作频率控制主、辅声道分别轮流切换为左、右声道,与现有播放器结合,交互工作频率为5－40Hz|诱发脑电波,9.0
CN121144800A,G06F18,模式识别,中国,1,2025,个性化模型训练|主动对齐跨用户特征分布|共性特征提取|多模态信号同步采集,脑机接口,优化任务性能|协同合作|捕捉用户在不同状态下的生物电信号和行为信号|生物信号传感器接收生物信号数据,0.0
WO2009042379A1,A61B5,身体诊断测量,世界知识产权组织,0,2008,分析脑电图信号频率分量|监测来自患者大脑内的脑电图信号,感觉提示的递送|治疗递送|电刺激|药物递送,意志输入控制治疗递送|意志输入针对特定活动,23.0
US8380314B2,A61B5,身体诊断测量,美国,0,2007,分析脑电图信号的频率分量|检测意志输入|监测脑电图信号,感觉提示的递送|电刺激|药物递送,意志输入控制治疗递送|意志输入针对特定活动,144.0
US2013131755A1,A61B5,身体诊断测量,美国,0,2013,分析EEG信号的一个或多个频率分量|检测意志输入|监测脑电图信号,感觉提示的递送|治疗递送|电刺激|药物递送,意志控制|神经元层,0.0
US9248288B2,A61N1,电疗器械,美国,0,2013,分析EEG信号的一个或多个频率分量|检测意志输入|监测脑电图信号,感觉提示的递送|电刺激|脑深部电刺激术外挂期|药物递送,意志控制|意志输入针对特定活动,24.0
US2019240491A1,A61B5,身体诊断测量,美国,0,2019,分析脑电图信号频率分量|检测意志输入|监测脑电图信号,感觉线索递送|电刺激|脑深部电刺激术外挂期|药物递送,意志控制|神经元层,0.0
KR102817177B1,G06F3,输入输出装置,韩国,0,2024,利用脑磁图的空间分辨率|基于滤波器组的多变量同步指数算法,目标分类,同步指数|稳态视觉诱发磁场,0.0
US2020129081A1,A61B5,身体诊断测量,美国,0,2019,分布同步信号到放大器|控制压控振荡器的频率|控制模数转换器的操作|生成同步信号,癫痫发作检测,可调频率参考|同步信号,0.0
US2009082829A1,A61B5,身体诊断测量,美国,0,2007,分析脑电图信号的频率分量|检测意志输入|监测脑电图信号,感觉线索递送|治疗递送|电刺激|药物递送,意志输入|意志输入控制治疗递送,0.0
US2016158553A1,A61N1,电疗器械,美国,0,2016,分析EEG信号的一个或多个频率分量|检测意志输入|监测来自患者大脑内的脑电图(EEG)信号,感觉提示的递送|电刺激|药物递送,意志输入,0.0
WO2022204726A1,A61N2,磁疗器械,世界知识产权组织,0,2022,捕获EEG数据|接收EEG数据|确定TMS治疗|递送同步的TMS,神经-脑电同步治疗(NEST)系统,电生理学数据库,18.0
CN115381454B,A61B5,身体诊断测量,中国,1,2022,使用遮蔽部件开放或遮蔽开窗|设置开窗仅暴露特定导联区域,脑深部电刺激术外挂期,,0.0
CN113506607A,G16H20,治疗方案,中国,1,2021,MI-EEG在线识别|MI-EEG离线解码建模|VR运动想象任务|控制气动手|运动想象任务,康复训练,脑机接口|运动想象范式,3.0
CN113040789A,A61B5,身体诊断测量,中国,1,2021,上采样|信号预处理|同步盒同步|滑动窗口构造梯度噪声模板|自适应SVD去噪,同步EEG-fMRI数据采集,心电伪迹的形态特征|梯度噪声以切片扫描时间T为周期，每个周期内形状相似,3.0
CN115381454A,A61B5,身体诊断测量,中国,1,2022,使用遮蔽部件开放或遮蔽开窗|设置开窗仅暴露特定导联区域,脑深部电刺激术外挂期,高密脑电图帽通过开窗设计减少对脑内电极植入区域的干扰，实现同步采集,0.0
CN107887031A,G16H50,医学决策支持,中国,1,2017,同步筛选算法|符号传递熵计算,握力输出过程,同步筛选|符号传递熵,12.0
CN109214259A,G06K9,图像识别,中国,1,2017,利用EEG信号锁相值进行加权|利用eeg信号锁相值进行加权|同步盒同步|提取EEG信号特征,单试次EEG信号分类实验,相位同步,1.0
US11517245B2,A61B5,身体诊断测量,美国,0,2019,分布同步信号到放大器|控制压控振荡器的频率|控制模数转换器的操作|生成同步信号,癫痫发作检测,可调频率参考|同步信号,1.0
CN121393737A,G16H50,医学决策支持,中国,1,2025,个性化反馈指令生成与执行|基于数字孪生模型的生物力学效果实时仿真预测|多模态融合|运动意图解码,医疗康复工程|生物医学工程技术|脊柱侧弯神经肌肉康复,数字孪生|生物力学仿真预测|脑机接口,1.0
WO2008154410A1,A61B5,身体诊断测量,世界知识产权组织,0,2008,应答整合|数据收集|测量和跟踪|神经响应测量,多市场程序和商业响应监控,神经-响应数据作为监控依据,71.0
CN1420745A,A61B5,身体诊断测量,中国,1,2000,分析脑电信号|控制受控装置|提取特征物理量|检测脑电波信号|生成刺激信号,感官测试,刺激信号频率与特征物理量对应|稳态脑电响应,14.0
US2025217464A1,G06F18,模式识别,美国,0,2024,基于推断改变计算机程序操作|训练机器学习模型|输入EEG数据和环境数据到机器学习模型,脑电信号处理,脑活动解码,0.0
US20080039737A1,A61B5,身体诊断测量,美国,0,2007,基于数字孪生模型的生物力学效果实时仿真预测|标记,个体差异|视觉想象,激励和情绪脑电路响应于输入信号并产生输出信号,106.0
KR20160137726A,A61B5,身体诊断测量,韩国,0,2015,凹陷拱形设计,多通道脑电图,信号质量增强|降低阻抗,0.0
US20120172743A1,A61B3,眼科诊断器械,美国,0,2007,EEG和瞳孔分类器|分类器融合|神经响应分析|空间分类器|脑电特征表示,任务相关刺激的脑响应检测,大脑响应的演变提取时间模式,85.0
CN114746830A,G06F3,输入输出装置,中国,1,2020,呈现视觉刺激数据|基于神经信号确定用户的关注点|将特性调制应用于视觉刺激的高空间频率HSF分量|接收神经信号|经由显示器的图形用户界面GUI显示视觉刺激,,特性调制被应用于视觉刺激的高空间频率HSF分量，可在用户大脑中诱发响应|神经信号包括与用户的视觉注意力所指向的视觉刺激的特性调制相关联的信息,1.0
KR20250090382A,G06F3,输入输出装置,韩国,0,2020,应用权重|提供视觉刺激|测量神经响应|特征调制|自适应校正方法|自适应调整,脑机接口,当注意力集中在视觉刺激上时，这种相关性更强|神经信号包含与用户视觉注意力所指向的视觉刺激的特征调制相关的信息,0.0
US12001607B2,G06F3,输入输出装置,美国,0,2023,训练图像分类神经网络|识别神经生理事件,图像分类,基于神经生理事件的识别来训练图像分类神经网络,0.0
WO2021121766A1,G06F3,输入输出装置,世界知识产权组织,0,2020,提供视觉刺激|特征调制|神经响应测量,脑机接口,视觉刺激的神经反应与调制相关，当注意力集中时相关性更强,4.0
US2025213171A1,A61B5,身体诊断测量,美国,0,2024,将特性调制应用于视觉刺激的高空间频率hsf分量|训练至少一个机器学习模型,改变计算机程序的操作,使用大脑特征确定对象属性,0.0
CN85100554A,A01B5,农业耕作机具,中国,1,1985,储液器与电极吸液体连通|自动定位固定电极,脑电图测量,可伸缩弹性支架和可充气橡皮管实现自动定位固定|电极吸液体连通使电极片与头皮接触良好,10.0
CN113080980A,A61B5,身体诊断测量,中国,1,2021,储液器与电极吸液体连通|旋钮螺杆调节伸缩块,脑机接口,通过旋钮驱动螺杆，使伸缩块沿外壳滑动，调节干电极与头皮距离,5.0
US12307013B2,G06F3,输入输出装置,美国,0,2024,提供视觉刺激|测量脑信号|相关性分析,脑机接口,特征调制|神经反应与调制相关,0.0
EP4464250A3,G06F3,输入输出装置,欧洲专利局,0,2021,提供具有特征调制的视觉刺激|测量脑信号|相关性分析,脑机接口,视觉刺激的特征调制与神经反应的相关性,0.0
US10779747B2,A61B5,身体诊断测量,美国,0,2014,同时测量身体对刺激的反应|多模态生理刺激,大脑健康评估,刺激设备施加一系列任务，多个生物传感器同时测量身体对刺激的反应,8.0
CN117058514A,G06V10,图像特征提取,中国,1,2023,图论分析|多模态数据融合|模型训练,脑活动解码,多模态生理信号,9.0
RU216028U1,A61B5,身体诊断测量,俄罗斯,0,2022,旋钮螺杆调节伸缩块|电极-EEG传感器垂直于保持板表面成组排列|监测来自患者大脑内的脑电图(eeg)信号,兽医学|医疗仪器|生理学,压缩弹簧提供可移动的弹簧加载接触|透明环氧树脂制成扁平保持板,0.0
EP4351422A4,G06F3,输入输出装置,欧洲专利局,0,2022,信号分类|实时连续分类|训练神经网络,脑机接口|虚拟现实系统,信号质量增强|微针电极|无线传输|降低电极阻抗密度,0.0
EP4351422A1,A61B5,身体诊断测量,欧洲专利局,0,2022,信号分类|实时连续分类|训练神经网络,脑机接口|虚拟现实系统,信号质量增强|微针电极|无线传输|降低电极阻抗密度,0.0
US2024427418A1,G06N3,神经网络,美国,0,2022,实时连续分类|稳态视觉诱发电位(SSVEP)信号分类|训练神经网络|运动想象(MI)脑信号分类,脑机接口|虚拟现实系统,改进的接触表面积|无线传输|柔软不可察觉无凝胶的表皮穿透微针电极|降低的电极阻抗密度,0.0
CN104434140A,A61B5,身体诊断测量,中国,1,2014,变化检测|导出投入度及情绪方向|控制感应|测量生物体信号|脑电波分析,精神心理评估,脑电信号,11.0
US2018184964A1,G16H50,医学决策支持,美国,0,2015,关联基线脑电波模式、眼球运动和面部表情及诱发认知评估与概况数据|建立基线脑电波模式|提供神经心理学和认知任务组以生成诱发认知评估|施加光刺激或图像并捕获眼球运动和面部表情变化|记录语音|语言处理,自闭症谱系障碍评估,多模态生理信号|将多模态生理信号与指示自闭症或ASD的概况数据进行关联,0.0
US10817057B2,H04N13,立体电视,美国,0,2017,基于脑电波信号分析|生成评估信息,内容传送系统|内容评估分析,脑电信号,0.0
US12629073B2,A61B5,身体诊断测量,美国,0,2023,以不同频率闪烁图像|显示叠加图像|计算脑波信号和刺激的相关商,焦虑治疗|神经反馈系统,情感偏向注意|稳态视觉诱发电位,0.0
CN118335343A,G16H50,医学决策支持,中国,1,2024,基于实时脑电图或功能磁共振成像数据收集大脑活动信号|数据降维和特征提取技术|映射神经元与神经连接到图的节点与边|生成神经回路动态模型|转换为数值信息,神经刺激模拟,激活模式与功能关联分析|神经回路动态模型与实时数据结合,6.0
CN115956930A,A61B5,身体诊断测量,中国,1,2022,呈现视觉刺激数据|捕获眼球运动和面部表情变化|记录时间戳信息|调用预设的量表接口文件|采用GUI界面的形式显示情绪状态评价窗口,生物电信号采集测试,时间戳同步,3.0
CN112416987A,G06F16,信息检索,中国,1,2020,从脑电数据库查找脑电数据|基于用户画像索引表映射|获取用户画像|获取视频质量参数,图像质量评价,用户画像索引映射|脑电信号,1.0
CN110139597A,A61B5,身体诊断测量,中国,1,2017,呈现视觉刺激|处理神经生理信号|收集神经信号|训练图像分类神经网络|识别神经生理事件,图像分类,基于神经生理事件的识别,7.0
US5788648A,A61B5,身体诊断测量,美国,0,1997,计算脑波信号和刺激的相关商,脑电图仪,刺激与脑波信号的相关性分析,57.0
US2018279900A1,A61B5,身体诊断测量,美国,0,2017,构建评价模型|检测相关性|生成基于情境的记录的脑电波信息|记录传感器数据,神经反馈系统,基于情境的神经反馈|脑电波与传感器数据的相关性,0.0
US20230372725A1,A61N2,磁疗器械,美国,0,2023,分析接收到的信息|生成治疗协议|生成空间图|获得频谱,脑电治疗,神经网络频率与功能受损对应|空间图比较,1.0
CN109891519A,G16H50,医学决策支持,中国,1,2017,交替显示刺激|机器学习|构建评价模型,图像质量评价,脑波特征量与主观评价值之间的相关性,8.0
US5479934A,A61B5,身体诊断测量,美国,0,1993,使用纵向延伸和横向延伸的弹性材料条形成具有开口的图案|将电极组件以间隔开的位置安装在条带上|通过带子固定到患者头部,EEG测量,弹性材料条适应不同头部大小，使电极组件定位在期望解剖位置,1225.0
JP2002529132A5,A61B5,身体诊断测量,日本,0,1999,电极定位系统,磁共振成像|脑电波测量,无铁磁材料,0.0
JP2002529132A,A61B5,身体诊断测量,日本,0,1999,电极定位系统,磁共振成像|脑电波测量,无铁磁材料,8.0
US11311229B2,A61B5,身体诊断测量,美国,0,2018,电极-eeg传感器垂直于保持板表面成组排列,脑电图记录,离子电流测量,0.0
US20110004115A1,A61B5,身体诊断测量,美国,0,2008,分解神经生理数据和EEG信号|形成多个信号特征|确定波形特征,,,41.0
IN202111028383A,A61B5,身体诊断测量,印度,0,2021,功能性近红外光谱|基于低功耗蓝牙的非侵入式有源干电极系统|脑机接口|脑电图|计算机视觉分析,脑卒中康复,10-20电极系统|利用材料特性为电极位置提供有限的操纵性,0.0
US2019000338A1,A61B5,身体诊断测量,美国,0,2018,比较阻抗信号与阻抗阈值|致动致动器以移动电极|获取阻抗信号,脑电图系统,基于阻抗的电极接触优化,0.0
EP4289115A1,H04L12,数据交换网络,欧洲专利局,0,2022,基于由传感器和所部署的数字设备提供的数据|接收、跟踪和/或分析来自用户的数据|跟随用户的生理响应|跟随用户的运动数据|跟随经由便携式EEG设备获得的神经相关数据|跟随语音、鼠标和键盘使用、其他程序的使用的系统处理信道,双向音视频通信平台|媒体内容,低警觉性指标|高警觉性是主动注意的状态,0.0
US10455287B2,H04N21,视频分发,美国,0,2016,响应于对媒体内容的观看来确定用户的认知状态|基于认知状态执行动作,内容传送系统|媒体内容,,0.0
US2020178834A1,A61B5,身体诊断测量,美国,0,2018,向患者提供视觉模式|基于EEG信息生成诊断数据|接收脑电图信息,精神疾病诊断,,0.0
WO2025237848A1,G06F3,输入输出装置,世界知识产权组织,0,2025,脑电信号分类|脑电数据标记|训练数据获取|训练神经网络,脑机接口,基于运动参考数据的分类自动标记脑电图数据|神经网络从脑电图数据预测身体部位运动,0.0
WO2025101626A1,G16H20,治疗方案,世界知识产权组织,0,2024,发起启动刺激过程|呈现视觉感知学习任务|接收神经生理数据|提供视觉刺激|确定神经活动基线,治疗疾病,神经调节|视觉感知学习,1.0
JP2024531871A,A61B5,身体诊断测量,日本,0,2022,可视化精神图像|向受试者提供反馈|对受试者的可视化表现进行评分|量化与精神图像相关的视觉工作记忆的神经信号,神经反馈训练,神经活动检测,0.0
US20030073921A1,A61B5,身体诊断测量,美国,0,2002,标记偏转的发生时间、极性和幅度|生成偏转幅度分布|生成偏转时间周期的直方图|给予一系列感觉刺激|统计分析和评估|脑电信号测量,感觉刺激诱发电位分析|脑电图测量,基于偏离EEG和EP数据的基线的频率和幅度,121.0
US6832110B2,A61B5,身体诊断测量,美国,0,2002,标记偏转的发生时间、极性和幅度|生成偏转幅度分布|生成偏转时间分布|生成偏转时间周期的直方图|给予一系列感觉刺激|统计分析和评估|脑电信号测量,分析EEG和EP数据,基于偏离EEG和EP数据的基线的频率和幅度,18.0
US2011152710A1,A61B5,身体诊断测量,美国,0,2010,推断当前状态|提取P300特征|选择最佳刺激,脑机接口,P300,0.0
CN118105599B,G06F3,输入输出装置,中国,1,2024,匹配目标助眠音频|娱乐反馈控制|温度反馈调节|温感分析|频率分析,睡眠管理,脑电数据处理,0.0
CN118105599A,A61M21,精神治疗装置,中国,1,2024,匹配目标助眠音频|娱乐反馈控制|温度反馈调节|温感分析|频率分析,睡眠管理,基于脑电信号的反馈控制|按照温感分析结果进行温度反馈调节,0.0
KR20210000248A,A61B5,身体诊断测量,韩国,0,2019,再次分析测量结果|再次测量根据处方执行的改善效果|分析被测对象的当前大脑和身体健康|存储和管理识别的大脑健康和身体健康数据|提供用于执行每种状态处方的各种内容及其示例|提出五种感官的各种改善方法的处方|测量身心健康状态|管理特定管理项目相关的测量因素历史|统计分析变化并报告,护理,基于脑电信号的反馈控制,12.0
CN114896573A,G06F21,安全防护,中国,1,2022,上传脑电数据文件至云端|创建实验记录|录入、修改和删除被试人员信息|权限控制|登录系统|绘制频率脑电地形图|读取电极配置文件,脑电实验数据管理,脑电数据处理,0.0
CN120814833A,A61B5,身体诊断测量,中国,1,2025,中医病理分析|文本化处理|特征提取|经颅刺激放电|脑电信号预处理,中医诊疗|针灸治疗,模拟针灸|经颅刺激|闭环诊疗,1.0
IN202541098013A,A61B5,身体诊断测量,印度,0,2025,K近邻|信号归一化|信号采集|功率谱密度分析|多模型融合技术|支持向量机|特征选择和提取|独立成分分析|线性判别分析|降维|预处理,临床环境|在线脑图谱|家庭环境|步态障碍调查|远程医疗,机器学习驱动的分类|生物标志物分离|闭环反馈控制,0.0
US10456054B2,G06F16,信息检索,美国,0,2017,分层速度/频率容差识别|分段分析|脑电图|频谱分析,诊断应用|资源分配系统,事件相关电位|动作控制网络,0.0
US2019125203A1,A61B5,身体诊断测量,美国,0,2017,EEG识别|事件相关电位分析|分层速度/频率容差识别|分段分析|频谱分析,资源分配系统,分层速度/频率容差|基于已知刺激或事件的时间跨度分段|用户基线识别,0.0
CN114173663A,A61B5,身体诊断测量,中国,1,2020,形成神经生物反馈连接,中枢神经系统疾病康复|脑卒中康复,神经生物反馈,1.0
EP4000578A4,A61B5,身体诊断测量,欧洲专利局,0,2020,形成神经生物反馈连接,中枢神经系统疾病康复|脑卒中康复,在患者移动肢体的意图与其实施之间形成神经生物反馈连接,0.0
CN120353998A,G06F16,信息检索,中国,1,2025,LSTM模型识别|多模态融合|智能知识推荐引擎动态调整|特征提取与融合,个体差异|智慧教育|脑机接口技术领域,多模态融合分析|脑机协同,2.0
