pub,topic_code,topic_name,country,is_cn,year,func,scene,princ,in_degree,relevant,category,reason
CN110702650A,G01N21,光学检测,中国,1,2019,全内反射荧光显微镜观察|原位培养|同步收集荧光信号和电信号|外界刺激|染色处理,成像测量|神经细胞网络监测|高通量分析,全内反射荧光显微镜原理|微电极阵列检测原理,8.0,False,无关,监测离体神经细胞网络信号，非脑机接口应用
CN105596004A,A61B5,身体诊断测量,中国,1,2015,典型相关分析|加和取平均|数据反重构|数据组合|标准化处理|降维,脑功能磁共振成像,成组典型相关分析|盲源分离,11.0,False,无关,仅处理脑影像数据，无脑信号采集解码或神经调控，非BCI应用
CN115359297A,G06V10,图像特征提取,中国,1,2022,分类|提取物理纤维数目|提取脑区重要性|构建图卷积神经网络|构建多模态高阶脑网络|计算相似性|预处理,智能识别领域,图卷积神经网络|孪生神经网络|高阶脑网络,11.0,False,无关,仅基于脑影像数据分类，不涉及脑信号采集解码或神经调控，非BCI应用。
CN110188836B,G06K9,图像识别,中国,1,2019,分类器融合|双回归分析|多层感知器网络|深度变分自编码器,脑功能网络分析,变分自编码器|特征提取,0.0,False,无关,仅用脑影像分类疾病，非脑信号采集解码或神经调控，不涉及BCI应用。
CN105931281A,G06T11,图像生成,中国,1,2016,将功能连接矩阵进行二值化得到邻接矩阵|形成脑功能网络|得到功能连接矩阵|提取功能磁共振成像数据在每个节点的平均时间序列信号|根据能量集中度计算大脑网络特征熵|计算脑功能网络中每一个节点的特征向量中心度及能量集中度|计算节点之间的功能连接|选择包含大脑皮层功能分区的脑模板|采集静息状态下的功能磁共振成像数据|预处理,脑网络活动估计,网络特征熵,6.0,False,无关,仅分析fMRI脑网络特征，不涉及脑信号采集解码或神经调控，非BCI应用。
CN116898401A,A61B5,身体诊断测量,中国,1,2023,k均值聚类|构建特征矩阵|构建状态空间轨迹|相位变换|计算联合递归图JRP|计算联合递归图jrp|计算递归特征,医学图像技术领域,联合递归量化|非线性特征,1.0,False,无关,基于fMRI信号分类ASD亚型，属医学影像分析，非脑机接口直接应用。
CN116898401B,A61B5,身体诊断测量,中国,1,2023,k均值聚类|构建特征矩阵|构建状态空间轨迹|相位变换|计算联合递归图JRP|计算联合递归图jrp|计算递归特征,医学图像技术领域,联合递归量化|非线性特征,0.0,False,无关,基于fMRI信号分类ASD亚型，属医学影像分析，非脑机接口应用。
US20090070798A1,H04H60,广播分配,美国,0,2008,接收从放置在用户身体上的发射器发送的信号|检测器电路接收信号|注意力检测器处理器确定用户是否正在感知内容,医疗设备展示|媒体递送设备|视频应用,当用户以指示用户正在观看或以其他方式关注媒体递送设备的方式定位他或她时，检测器从发射器接收信号,195.0,False,无关,仅基于身体位置信号判断关注，不涉及脑信号采集或解码。
CN119066606A,G06F18,模式识别,中国,1,2024,DCCA网络|多模态融合|数据收集|特征提取|预处理,非遗VR体验,情感表示的一致性和完整性|深度关联学习,5.0,False,无关,多模态情感识别未提及脑信号，生物特征非核心脑机接口
US9106958B2,H04H60,广播分配,美国,0,2012,对视频进行分级|收集|收集人口统计信息|收集面部和生理信息|精神状态分析|评估视频响应,视频推荐,基于观看和采样各种视频来评估视频响应,26.0,False,无关,基于面部和生理数据，未涉及脑信号采集或解码
CN108805088A,G06K9,图像识别,中国,1,2018,多模态信息编码|深度学习模型|综合分析推理,一般问询互动类应用场景,多模态特征谱关联|神经网络编码,43.0,False,无关,多模态情绪识别，脑信号非核心，仅一般生理信号
CN117617975A,A61B5,身体诊断测量,中国,1,2023,多模态特征提取|精神状态检测|跨模态注意力机制,情绪障碍识别|焦虑检测|疲劳状态检测,情绪识别|探索图像和音频模态之间的关系,1.0,False,无关,基于面部和音频特征分析精神状态，不涉及脑信号采集或神经调控。
WO2007113580A1,H04N5,电视信号处理,世界知识产权组织,0,2007,存储播放索引|播放媒体内容|检测面|用户接口产生,媒体内容|媒体控制,基于面部检测的注意力检测,51.0,False,无关,仅基于面部检测的媒体播放控制，与脑信号无关。
US20210398562A1,G11B27,编辑索引,美国,0,2020,媒体内容修改|心理状态确定,媒体控制,,17.0,False,无关,仅基于传感器数据推断心理状态，未明确涉及脑信号采集或解码。
WO2022242077A1,G05B19,程序控制系统,世界知识产权组织,0,2021,回放用户监测过程中状态的视频|按键反应接收|提出周期信号百分比作为监测持续注意的指标|数据分析|状态视频采集|设置并呈现视觉的刺激画面或听觉的刺激声音,监测个体活动,多模态刺激|监测受测者状态,1.0,False,无关,基于行为反应和视频监测，未涉及脑信号采集或神经调控。
US20230255539A1,A61B5,身体诊断测量,美国,0,2021,人机接口输入|姿势测量|控制装置产生和提供检查屏幕|眼睛跟踪,生物信号测量|虚拟/增强现实|重力感知功能检查,监测受测者状态,0.0,False,无关,基于眼动和姿态传感器，非脑信号，不涉及BCI
WO2023215736A3,A61B5,身体诊断测量,世界知识产权组织,0,2023,从多个EEG传感器获取脑电图数据|使用线圈位置将EEG数据与图像相关联|利用感应电压确定线圈位置|获取多个线圈内的感应电压,动作识别|磁共振成像期间记录脑电图,EEG传感器与线圈配对以关联信号与位置|线圈在可变磁场中的位置可通过感应电压确定,0.0,False,无关,EEG仅用于图像配准，非BCI核心功能
US20200151474A1,G06K9,图像识别,美国,0,2019,分类器|功率光谱分析|眼睛跟踪|随机森林|非线性支持向量机,模拟驾驶实验|驾驶员注意力检测,特征分析方法|特征提取|警觉和瞌睡的二元标记|警觉的生理量度,44.0,False,无关,核心是眼动追踪，EEG仅作训练基线，非系统直接消费脑信号。
US20130188838A1,G06K9,图像识别,美国,0,2012,向驾驶员提供刺激|执行值比较和确定|数字图像处理,驾驶员注意力检测,基于驾驶员的反射动作,18.0,False,无关,基于图像反射动作，非脑信号采集或解码
US5782874A,A61N1,电疗器械,美国,0,1997,利用平行板电容器的边缘场|放置无源偶极子增强远处感应电场|施加微弱波动电场调制传入神经|组合多个偶极子诱导短程电场|调谐到某些频率激发共振,唤醒|控制或治疗震颤和癫痫发作|治疗自主神经系统的紊乱如惊恐发作|睡眠|睡眠监测,共振现象|神经回路共振激发导致生理效应,256.0,False,无关,通过外部电场刺激神经，不涉及脑信号采集或解码，非BCI。
CN110916651A,A61B5,身体诊断测量,中国,1,2018,导电织物贴覆在弹性支撑体上|通过外接接口连接信号采集设备,头皮电极阵列,参考电极提供参考信号|导电织物提供电信号|接地电极提供接地信号,3.0,False,无关,仅涉及皮肤干电极，未明确用于脑信号采集或神经调控。
US11759142B2,A61B5,身体诊断测量,美国,0,2022,功能映射|目标预测模型,睡眠状态,神经变性的分子分析标志物|神经变性的神经成像标志物|血流标志物,6.0,False,无关,仅用于诊断预测神经变性，非脑机接口交互或控制应用。
CN119498858A,A61B5,身体诊断测量,中国,1,2024,一步组装导电干电极薄膜|制备PEDOT/PSS分散溶液|平衡PEDOT/PSS和MPBCD质量比例,传感器|轻量级脑电图监测设备,再生和抗菌性能|导电高分子PEDOT/PSS的导电性|粘附性和皮肤顺应性,2.0,False,无关,干电极用于EMG/EOG信号，非脑信号，且未提及脑机接口应用。
CN119791599A,A61B5,身体诊断测量,中国,1,2024,根据多项生理数据确定场景显示策略|根据目标显示内容和/或确认指令调整显示内容,扩展现实,,0.0,False,无关,多模态生理数据含脑电但非核心，主要基于扩展现实场景显示，非BCI直接应用。
GB2636966A,A61B5,身体诊断测量,英国,0,2023,基于传感器输出控制个性化环境|闭合反馈回路适配逻辑,个性化环境呈现|扩展现实(XR)系统,基于用户认知状态适配环境,0.0,False,无关,传感器未明确脑信号，认知状态非核心脑机接口
US20200053257A1,H04N5,电视信号处理,美国,0,2019,多区域深度感测|机器学习算法,电子设备,深度传感器数据指示用户正面对该设备,13.0,False,无关,仅基于深度传感器数据，不涉及脑信号采集或处理。
US20140051047A1,A61B5,身体诊断测量,美国,0,2013,分析心理状态数据|呈现媒体项|间歇收集,交互,用户状态,32.0,False,无关,基于面部表情和皮肤电，非脑信号，非BCI核心
US11475788B2,G06F16,信息检索,美国,0,2018,估计对象的情感状态和认知状态|使用光学传感器捕获面部表情、眼睛运动、注视点和头部姿势|基于理解概率选择任务数据实体,动作程序,情感检测|概率模型|认知状态估计,0.0,False,无关,仅用光学传感器估计情感认知，非脑信号采集或神经调控
US20220409113A1,A61B5,身体诊断测量,美国,0,2022,利用效价唤醒因子|利用算法分配用户情绪|利用训练数据|基于用户反馈更新训练数据,情绪识别系统,效价唤醒模型|离群值判断,1.0,False,无关,情绪识别未明确涉及脑信号，可能基于行为或生理信号，非BCI核心。
US2017079598A1,A61B5,身体诊断测量,美国,0,2016,分析ERM|计算诱发反应度量|记录测试信号,认知和生理状态监视与刺激,ERM依赖于背景自主神经活动,0.0,False,无关,涉及自主神经刺激与生理反应监测，非脑信号采集或神经调控
US20030229107A1,A61K31,有机药物制剂,美国,0,2002,使用不同颜色的光作为刺激|给予影响脑血管系统的药物,功能磁共振成像|诊断神经障碍,外部刺激|醒目响应增强,22.0,False,无关,涉及fMRI视觉刺激诊断，非脑信号采集解码或神经调控
US20170123028A1,G01R33,磁共振测量,美国,0,2015,分类算法|应用模型|模式分析|确定分类模型|调整模型,ADHD诊断,工作记忆任务,15.0,False,无关,仅用fMRI数据诊断疾病，未涉及脑信号采集解码或神经调控，非BCI应用。
US9894326B2,H04N7,电视系统,美国,0,2014,基于确定来生成所捕获图像的子集|确定用户的精神注意力水平|确定至少一只眼睛所指向的视野内的方向|跟踪用户的头部运动|跟踪用户的至少一只眼睛的运动,传感器|注意力监控,通过光学单元跟踪眼睛运动|通过加速计跟踪头部运动|通过处理器确定注意力水平和视线方向,3.0,False,无关,仅基于眼动和头部运动，未涉及脑信号采集或处理。
US11372514B1,G06F3,输入输出装置,美国,0,2020,呈现媒体项|基于用户状态选择媒体项,媒体系统|用户与媒体系统的当前会话,,0.0,False,无关,基于用户导航和交互行为推断状态，非脑信号采集或解码。
US10963119B1,G06F3,输入输出装置,美国,0,2019,在当前会话期间向用户实现媒体项的呈现|基于用户状态选择媒体项,媒体系统|用户与媒体系统的当前会话,,1.0,False,无关,基于用户导航和交互行为推断心情，未涉及脑信号采集或神经调控。
US10481749B1,G06F3,输入输出装置,美国,0,2017,呈现媒体项|基于用户对媒体系统的导航确定用户状态|基于用户状态选择媒体项,媒体提供商|媒体系统,用户状态,15.0,False,无关,基于用户导航和交互行为推断心情，未涉及脑信号采集或处理。
CN116392127A,A61B5,身体诊断测量,中国,1,2023,向耳机发送第一信号|对双耳时间差集进行分析|统计双耳时间差集,远程教育,基于电子设备与耳机之间的信号交互,0.0,False,无关,基于耳机信号测注意力，非脑信号采集或神经调控。
CN116392127B,A61B5,身体诊断测量,中国,1,2023,向耳机发送第一信号|对双耳时间差集进行分析|统计双耳时间差集,远程教育,基于电子设备与耳机之间的信号交互,0.0,False,无关,基于耳机信号交互测注意力，非脑信号采集或解码
JP2011161021A,A61B5,身体诊断测量,日本,0,2010,放大单元放大信号|数字转换单元转换模拟信号为数字信号|算术操作单元除去振动噪声成分|过滤单元除去噪声成分,脑电图测量,振动传感器检测振动噪声|过滤单元除去电噪声成分,7.0,False,无关,仅涉及脑电图信号处理，非BCI应用或神经调控
US12093457B2,G06F3,输入输出装置,美国,0,2023,利用促进用户针对活动的认知状态的周围环境来更新环境|呈现用户参与活动的计算机生成现实(CGR)环境|基于用户身体数据识别认知状态,学习|市场研究|睡眠分析,利用环境促进认知状态|基于用户身体数据识别认知状态,5.0,False,无关,基于身体数据识别认知状态，未涉及脑信号采集或神经调控
US20200302825A1,G09B19,教学科目,美国,0,2020,感觉刺激的选择和输出|生理响应模型|生理数据采集,媒体内容分类或识别认知响应状态|指导心理治疗|暴露疗法,基于暴露于传感刺激期间从生理响应信号产生的生理或认知响应状态的识别,87.0,False,无关,生理信号未明确含脑信号，核心是感觉刺激与心理治疗，非BCI
US20240402807A1,G06F3,输入输出装置,美国,0,2024,呈现计算机生成现实(CGR)环境|基于用户身体数据识别认知状态|更新环境,学习|市场研究|睡眠分析,利用环境促进认知状态,1.0,False,无关,基于身体数据识别认知状态，非脑信号，且非BCI核心应用。
US20110279249A1,G08B6,触觉报警,美国,0,2011,提供触觉反馈|确定用户位置,虚拟环境交互,位置关联|深度相机数据解析|触觉反馈机制,31.0,False,无关,仅涉及深度相机和触觉反馈，无脑信号采集或神经调控。
GB2627469A,G06F3,输入输出装置,英国,0,2023,传感器数据接收|机器学习云部署模型|状态向量生成|玩家状态服务,云平台|虚拟游戏世界|虚拟环境,行为与生理信号推断|认知状态估计,0.0,False,无关,基于行为与皮肤电等生理信号估计认知状态，非脑信号核心，不属BCI。
WO2012140629A1,A61B5,身体诊断测量,世界知识产权组织,0,2012,电极/头皮耦合压力触发|电极设计贮器|聚合物官能度机械特性|释放水化剂,生物信号记录|药物中的用途,压力触发|局部皮肤水合作用|电极/头皮接触点水化剂释放,24.0,False,无关,仅涉及EEG电极材料，未涉及脑信号采集处理或BCI应用
WO2026017168A1,A61B18,外科电热器械,世界知识产权组织,0,2025,生成疼痛刺激方案|生成虚拟刺激源|生成虚拟现实环境|视觉趋近运动,虚拟现实疼痛治疗,激活体感系统|视觉-神经耦合机制,1.0,False,无关,基于视觉刺激诱发体感，未涉及脑信号采集或解码，非BCI
CN111882943A,G09B9,模拟训练器,中国,1,2020,人工智能机器学习分析技术|生理数据采集|虚拟现实场景结合运动健身硬件,戒毒康复训练|虚拟现实登山运动,人工智能机器学习|运动康复训练,1.0,False,无关,脑电仅为众多生理数据之一，非系统核心，主要基于VR运动康复。
CN111882946A,G09B9,模拟训练器,中国,1,2020,人工智能机器学习分析技术|数据存储与管理|生理数据采集|虚拟现实训练,戒毒康复训练,人工智能机器学习|运动康复训练,4.0,False,无关,脑电仅为众多生理数据之一，非系统核心功能，主要涉及VR骑行康复训练。
CN111882947A,G09B9,模拟训练器,中国,1,2020,人工智能机器学习的分析技术|虚拟现实场景结合运动健身硬件,戒毒康复训练,人工智能机器学习分析|运动康复训练,5.0,False,无关,脑电仅为众多生理数据之一，非系统核心功能，主要涉及VR运动康复训练。
CN203480511U,G06F19,医疗信息处理,中国,1,2013,生理数据实时监测|虚拟现实场景构建|音频信号输出,社交恐惧症虚拟现实治疗,虚拟现实暴露疗法,17.0,False,无关,脑电仅为多生理信号之一，非系统核心功能
GB2635340A,G06F3,输入输出装置,英国,0,2023,基于一个或多个输入确定最佳显示位置、缩放和/或位置|基于信号确定第一用户可与第二用户交互|基于选择启动用户之间的交互|接收信号|显示用户界面菜单,虚拟现实环境|虚拟现实设备,生物特征信号与阈值范围比较|菜单的显示取决于比较结果,0.0,False,无关,脑电仅为众多生物信号之一，非系统核心功能
CN119181482A,G16H50,医学决策支持,中国,1,2024,个性化训练计划生成|多模态交互|实时反馈|数据存储与管理|深度学习分析|虚拟助手与教练|虚拟现实场景构建|认知神经反馈,老年人认知健康监测|虚拟健康监测,工作记忆训练任务|调节情感网络,3.0,False,无关,未涉及脑信号采集或神经调控，仅基于VR行为训练与认知反馈。
CN115349860A,A61B5,身体诊断测量,中国,1,2022,多模态特征融合|注意力机制|深度学习|特征提取|特征重构,虚拟现实场景,注意力机制|迁移学习,17.0,False,无关,多模态生理信号含脑电但非核心，主要依赖VR诱发和通用信号融合，非BCI直接应用
US20040208496A1,G03B17,相机结构,美国,0,2004,接收注意力线索|生成信号|确定注意力提高,,自身视角与观察者视角的注意力线索融合,103.0,False,无关,基于外部注意线索，非脑信号采集或解码
US9204836B2,G06K9,图像识别,美国,0,2013,分析心理状态数据|呈现媒体项|数据获取,交互,精神状态可被捕捉,7.0,False,无关,基于面部表情等外部表现，非脑信号采集或解码
US9934425B2,G06K9,图像识别,美国,0,2013,传输心理状态数据|基于心理状态数据分析呈现输出|观察和记录|面部数据采集,多个移动设备|用户与各种技术进行交互,从表演中推断心理状态,7.0,False,无关,基于面部表情、皮肤电等非脑信号推断心理状态，未涉及脑信号采集或神经调控。
US8808195B2,A61B3,眼科诊断器械,美国,0,2010,使用计算模型选择视觉场景中的特征|生成具有第一地图值的空间地图|眼动记录|量化第二MAP值与随机选择的一组MAP值之间的差异,人类疾病筛查|神经行为障碍诊断,抑制信号与情感显著信号对齐|预测眼动终点,38.0,False,无关,基于眼动行为评估神经障碍，未涉及脑信号采集或神经调控。
KR101203921B1,G06K9,图像识别,韩国,0,2011,位置跟踪|检测观察者位置|眼动记录|眼睛跟踪|计算观察者视图对应对象并显示解释信息,信息提供装置|基于眼睛跟踪和本地业务,基于大脑活动预测视口,8.0,False,无关,核心是眼动和位置跟踪，脑波仅为辅助传感器，非系统核心功能。
US10143414B2,G06K9,图像识别,美国,0,2015,图像捕获|插值|数据获取|面部数据采集,监测设备|面部数据采集,精神状态可被捕捉,9.0,False,无关,基于面部图像分析精神状态，非脑信号采集或神经调控。
CN107123019A,G06Q30,商业交易系统,中国,1,2017,商品推荐|情绪识别|数据同步|数据收集|机器学习,VR游戏|VR购物,根据生理体征数据识别用户的情绪状态|根据用户的情绪状态推荐用户感兴趣的商品,28.0,False,无关,生理数据非脑信号，情绪识别非核心脑机接口应用
WO2021178319A1,A61B5,身体诊断测量,世界知识产权组织,0,2021,,,,1.0,False,无关,仅描述表面电信号采集设备，未涉及脑信号或神经调控
WO2017061801A1,A61B5,身体诊断测量,世界知识产权组织,0,2016,制造干电极的方法,,,3.0,False,无关,仅涉及干电极制造，未提及脑信号或BCI应用
KR101754291B1,A61B5,身体诊断测量,韩国,0,2017,图像处理|复合视频分析|机器学习算法,个性化脑部疾病的诊断和状态确定|医用图像处理系统,利用非侵入性磁共振成像|复合电流,137.0,False,无关,基于MRI图像分析脑疾病，未涉及脑信号采集或神经调控，非BCI。
CN119272224A,G06F18,模式识别,中国,1,2024,个性化建模|双向长短期记忆网络|多任务学习框架|多头注意力机制|多尺度因果卷积网络|多层图神经网络|深度学习,个体用户情感分析,二进制差分算法的变异、交叉、选择机制|全局上下文感知|层次化依赖关系网络,12.0,False,无关,多模态情感分析未明确涉及脑信号，可能含生理信号但非核心。
CN119272224B,G06F18,模式识别,中国,1,2024,个性化建模|双向长短期记忆网络|多任务学习框架|多头注意力机制|多尺度因果卷积网络|多层图神经网络|深度学习,个体用户情感分析,二进制差分算法的变异、交叉、选择机制|全局上下文感知|多模态融合|层次化依赖关系网络,0.0,False,无关,多模态情感分析未明确涉及脑信号，非BCI核心或边缘应用。
CN121635542A,G05D23,温度控制,中国,1,2025,匹配情况分析|用户画像更新|营销卖点生成,产品或服务的宣传或价格响应|数据处理,,0.0,False,无关,摘要未涉及脑信号，实为农产品营销数据处理
US10327661B1,A61B5,身体诊断测量,美国,0,2015,接收ECG数据|接收EEG数据|确定关联程度是否超过预定阈值|组合ECG数据和EEG数据的特征|阈值定义,患者风险监测|神经诊断,ECG数据和EEG数据之间的关联统计度量,15.0,False,无关,EEG仅为辅助信号，核心是ECG-EEG关联预测风险，非脑机接口应用
EP512577A2,A61N1,电疗器械,欧洲专利局,0,1992,与先前获得的阈值比较|将检测到的电压转换为数字数据|心电图机检测心脏搏间隔|肌电测量仪检测分离的肌肉活性|脑电图系统检测EEG癫痫发作参数,电痉挛治疗(ECT),电诱导的治疗癫痫发作自动监测|阈值判断,30.0,False,无关,脑电仅为监测癫痫发作的众多信号之一，非系统核心功能，不涉及脑信号解码或交互。
